sim_time,gt_x,gt_y,gt_yaw,left_wheel_pos,right_wheel_pos,root_lin_vel_x,root_ang_vel_z
2.8333333333333335,0.0019216155633330345,-7.273280061781406e-06,1.517376091442202e-08,0.02192656323313713,0.02191741019487381,0.0006234828615561128,-3.535984069458209e-05
2.85,0.0019342722371220589,-7.360416930168867e-06,5.822913635711302e-07,0.022065823897719383,0.022054340690374374,0.0006313396734185517,-1.794789932318963e-05
2.8666666666666667,0.0019467845559120178,-7.369788363575935e-06,-6.905607818907811e-08,0.022204507142305374,0.02219223976135254,0.0006342135602608323,-8.052856173890177e-06
2.8833333333333333,0.00195955578237772,-7.352326065301895e-06,7.015902383500361e-07,0.022343143820762634,0.022331681102514267,0.0006378988036885858,-1.7352938812109642e-05
2.9,0.001972319558262825,-7.359485607594252e-06,5.182145059734466e-07,0.0224837064743042,0.022472122684121132,0.0006418286939151585,-8.678614904056303e-06
2.9166666666666665,0.001985066570341587,-7.325899787247181e-06,5.126484481365878e-08,0.02262384071946144,0.02261197194457054,0.0006432962254621089,-1.641588460188359e-05
2.933333333333333,0.0019979793578386307,-7.332419045269489e-06,9.077106142285629e-07,0.022763822227716446,0.022753968834877014,0.0006472085369750857,-2.2860611352371052e-05
2.95,0.002010885626077652,-7.345981430262327e-06,5.818604904561653e-07,0.02290651947259903,0.02289476990699768,0.0006487537175416946,1.3245178251963807e-06
2.966666666666667,0.0020236987620592117,-7.3838746175169945e-06,-4.891718390354072e-07,0.02304905839264393,0.023034755140542984,0.0006416540127247572,4.835846630157903e-05
2.9833333333333334,0.002036565914750099,-7.3705450631678104e-06,7.716348591202404e-07,0.023188596591353416,0.023177608847618103,0.0006461598677560687,-1.805049214453902e-05
3.0,0.0020493492484092712,-7.453432772308588e-06,1.334076273451501e-06,0.023329198360443115,0.023316502571105957,0.0006367205642163754,2.8757101972587407e-05
3.0166666666666666,0.002061917446553707,-7.440219633281231e-06,6.673051302641397e-07,0.023465894162654877,0.023455016314983368,0.0006319052772596478,-2.3764947400195524e-05
3.033333333333333,0.002074427902698517,-7.434573490172625e-06,2.901435891544679e-07,0.02360384911298752,0.023590970784425735,0.0006275389459915459,-2.4499015125911683e-05
3.05,0.002086922526359558,-7.334048859775066e-06,6.94855259553151e-07,0.023739293217658997,0.023728594183921814,0.0006282837130129337,-1.5529249139945023e-05
3.0666666666666664,0.00209936685860157,-7.3176342993974686e-06,-3.564104744668839e-08,0.023878075182437897,0.02386578358709812,0.0006315346690826118,-7.857220225560013e-06
3.0833333333333335,0.0021120617166161537,-7.321476005017757e-06,9.272712020447216e-08,0.024017417803406715,0.02400459721684456,0.0006358122336678207,7.455762442987179e-06
3.1,0.0021248506382107735,-7.296388503164053e-06,6.150535796223267e-07,0.02415677346289158,0.024145010858774185,0.0006406619213521481,-1.8949867808260024e-05
3.1166666666666667,0.0021375752985477448,-7.395516149699688e-06,2.817726851844782e-07,0.024297019466757774,0.02428458258509636,0.0006427261396311224,-3.534648931236006e-05
3.1333333333333333,0.002150159329175949,-7.412687409669161e-06,6.102107477090613e-07,0.02443592995405197,0.024422209709882736,0.0006310697644948959,3.6415458453120664e-05
3.15,0.002162621356546879,-7.3607079684734344e-06,5.616661837848369e-07,0.024571266025304794,0.024560093879699707,0.0006240044604055583,-2.441479591652751e-05
3.1666666666666665,0.0021750451996922493,-7.45011493563652e-06,1.0066529512187117e-06,0.024709582328796387,0.024694763123989105,0.0006209101411513984,7.4277792009525e-05
3.183333333333333,0.0021874206140637398,-7.41536496207118e-06,3.548553877408267e-07,0.024843977764248848,0.0248307716101408,0.000620807521045208,-3.587120545489597e-06
3.2,0.0021997401490807533,-7.41670373827219e-06,4.747339517052751e-07,0.024978648871183395,0.02496718242764473,0.0006196573376655579,-2.273158861498814e-05
3.216666666666667,0.0022120093926787376,-7.361173629760742e-06,9.008618917505373e-08,0.025114085525274277,0.025100983679294586,0.0006189041887409985,1.5244145288306754e-05
3.2333333333333334,0.002224377356469631,-7.396796718239784e-06,1.3315665228219586e-06,0.025249062106013298,0.02523713931441307,0.0006172183202579618,-1.4734786418557633e-05
3.25,0.0022365646436810493,-7.324269972741604e-06,-1.5466815384002075e-08,0.02538408152759075,0.025370491668581963,0.0006135489093139768,9.924048754328396e-06
3.2666666666666666,0.0022490546107292175,-7.352966349571943e-06,4.6721913804503856e-07,0.025520799681544304,0.025506243109703064,0.0006224976968951523,3.152725548716262e-05
3.283333333333333,0.0022616181522607803,-7.3248520493507385e-06,4.982854875379417e-07,0.02565835230052471,0.025644557550549507,0.0006316458457149565,-1.921500006574206e-05
3.3,0.00227432232350111,-7.364898920059204e-06,3.3467316029600624e-07,0.02579820714890957,0.025783348828554153,0.0006377001409418881,6.635724275838584e-06
3.3166666666666664,0.002286948263645172,-7.337366696447134e-06,6.243703154495961e-08,0.02593737468123436,0.0259231124073267,0.000640543585177511,-3.213475429220125e-05
